spkid,full_name,diameter,class,q,e,i,om,w,ma,epoch
2005497,5497Sararussell1975SS,11.286,MBA,2.836642003719972,0.01648989205194662,1.9437325189488408,327.56575460722917,12.748401428728439,314.614646247961,59000
2005506,5506Artiglio1987SV11,11.66,MBA,1.9734996632246,0.17356254546105943,2.8600287153175987,348.24828047479485,155.2779929300438,210.6416893644111,59000
2005508,5508Gomyou1988EB,15.358,MBA,2.2090677831513843,0.02477164741058315,12.265489677714088,209.39138636481556,344.8819877053169,172.7446713153003,59000
2005516,5516Jawilliamson1989JK,11.535,MBA,2.148931542272611,0.04635624899715569,9.90175644187731,37.20551310891913,129.18416834176395,278.7354989271169,59000
2005519,5519Lellouch1990QB4,19.816,MBA,3.040316870403484,0.1318688825318696,9.464867313204635,206.40449103118962,49.55087975360152,284.2620328878497,59000
2005520,5520Natori1990RB,12.347,MBA,2.658071303352578,0.1531380394039324,6.273041765140861,215.15127737975524,109.87082293104403,243.15205019551036,59000
2005524,5524Lecacheux1991RA30,19.902,MBA,2.300874061124014,0.0776377225093572,5.944207773590567,284.10952923839915,284.86004879996284,291.9217574721072,59000
2005532,5532Ichinohe1932CY,17.929000000000006,MBA,2.709706209281152,0.09493713926232485,10.353939137781017,17.362536118166215,112.91727451988372,342.51260844813424,59000
2005539,5539Limporyen1965UA1,10.362,MBA,2.052200486011353,0.026090106076779918,11.100083079135686,167.87353219023382,138.0585373014837,314.31148333423437,59000
2005541,5541Seimei1976UH16,13.25,MBA,2.715310931320777,0.09096593515327515,7.6531980354646585,332.1972930012527,283.96314594905937,26.731177519170025,59000
2005548,5548Thosharriot1980TH,11.722,MBA,2.76657446297096,0.28996753181416324,14.539038665227894,356.8676683243152,93.80177789684011,306.01043165111287,59000
2005550,55501981UB1,18.32,MBA,2.534316120174603,0.2834122145017445,14.33549338378308,68.89776435332556,172.18464494318403,281.34996909555014,59000
2005555,5555Wimberly1986VF5,11.184,MBA,2.6813263977901443,0.10046348704109549,6.1864423501913794,313.41563738461264,22.740619078966024,333.6269018103,59000
2005556,55561988AL,13.349,MBA,2.3065134084414467,0.17125618088362846,12.309333814247305,52.65020218703187,62.66540963134502,266.2448244437813,59000
2005563,55631991VZ1,10.188,MBA,2.586202974444638,0.2728786173332833,8.14901762397623,302.82279644444293,75.40103119091417,316.0272662166915,59000
2005565,5565Ukyounodaibu1991VN2,12.286,MBA,2.2042420595424894,0.0018551467922690024,7.6763383133576175,99.81998188835888,166.88937468788197,3.6787542424915776,59000
2005566,55661991VY3,13.771,MBA,2.687323106869918,0.24320507110127754,0.8244609206797776,345.46509577769126,295.5529367700087,352.00991675969857,59000
2005570,5570Kirsan1976GM7,15.470999999999998,OMB,2.9979732402644754,0.2845108658366757,8.609620657024653,250.37883032422937,127.62365792080647,68.72626946177573,59000
2005571,5571Lesliegreen1978LG,14.312,MBA,2.827065733567879,0.027397720300067117,13.508668958447469,143.67981650031342,136.9755928393368,311.12263995431204,59000
2005573,5573Hilarydownes1981QX,10.015,MBA,1.8382487854690868,0.04843430580987631,11.702007737926381,101.15039876693986,108.36189547320541,334.6598278368937,59000
2005588,5588Jennabelle1990SW3,10.931,MBA,2.401695464511686,0.2882238908314066,11.79475717048893,84.68550989080033,115.37677970348207,0.8004360404848443,59000
2005591,5591Koyo1990VF2,17.075,MBA,2.539034678416068,0.16126204309210387,2.398935578645088,245.08523771985065,145.26158413535995,328.92411264050145,59000
2005609,5609Stroncone1993FU,14.286,MBA,2.6174997632844845,0.00425899034151711,5.376741707003455,322.48476092767737,323.7851821787632,298.51627784970594,59000
2005613,5613Donskoj1976YP1,14.312,MBA,2.565792787913094,0.07728959962905875,3.498073749753537,271.77910906116375,8.775407028061949,332.06855241405833,59000
2005614,5614Yakovlev1979VN,13.048,MBA,1.93347025704424,0.13498310228065788,4.738729236834539,300.5249536859552,224.85071869581407,63.6776297982311,59000
2005616,5616Vogtland1987ST10,10.037,MBA,2.11467095619243,0.2078726733074303,8.693090152405881,281.2981563484334,319.565845808382,279.8787360428442,59000
2005619,5619Shair1990HC1,11.52,MBA,2.056939198347003,0.21994811344103987,5.471757200553719,352.49315993928695,150.10563226120703,175.4949077116229,59000
2005623,5623Iwamori1990UY,14.33,MBA,2.6948390557231194,0.2986264538776368,8.41046726196399,272.80977365747697,234.32889930126936,92.76805259990654,59000
2005625,5625Jamesferguson1991AO2,14.79,MBA,2.1562180600256418,0.0862533598151277,6.577518724118655,75.68226664929857,210.8572486939603,272.2217054262763,59000
2005628,5628Preussen1991RP7,13.218,MBA,2.633301830988524,0.16146603056054257,4.2992333767459145,284.97544757082534,121.90733838245241,170.3711614924024,59000
2005629,5629Kuwana1993DA1,14.175999999999998,MBA,2.8114597420804315,0.1599970643578815,1.4310515130773793,115.94496995452832,49.4704248639823,323.95848751223906,59000
2005632,5632Ingelehmann1993GG,13.375,MBA,2.5158680365235933,0.12169357783417124,13.37757686017174,358.48795055862894,79.06219972719482,255.86334119661112,59000
2005644,5644Maureenbell1990QG2,15.925999999999998,MBA,2.776934409361247,0.050748568152726055,0.17060049006973,135.60214323605277,20.68024827576741,50.092337865707115,59000
2005650,5650Mochihitoo1990XK,11.395,MBA,2.328291665653917,0.2932369689551528,0.02478732212956747,105.40575210500276,275.30188326040263,90.27484952070326,59000
2005654,5654Terni1993KG,18.72,MBA,2.219291931017402,0.2559951559999758,12.40196609645319,86.11775478320816,191.81057305710388,95.232070909579,59000
2005658,5658Clausbaader1950DO,12.424,MBA,2.5982187162633337,0.14949990848827116,14.95216410488685,237.06527474101313,282.82808650095046,123.85803249100891,59000
2005666,5666Rabelais1982TP1,12.345,MBA,2.177853827860499,0.18097362680520893,10.906542415704843,39.31959181951123,104.47079802724612,239.92215452817993,59000
2005676,5676Voltaire1986RH12,10.433,MBA,2.046077813251971,0.06817831606789869,0.22910757094327105,343.2815574238699,289.6819701878851,321.95972295153325,59000
2005685,5685Sanenobufukui1990XA,12.993,MBA,2.544277591440473,0.16313612111752407,3.4003534000277003,105.95256431152937,111.31357820072265,213.73209255387252,59000
2005687,5687Yamamotoshinobu1991AB1,14.132,MBA,2.4918303832490305,0.20849103993644275,14.577340503929419,106.34421997385002,43.680222152490906,270.6486161875767,59000
2005696,5696Ibsen4582PL,10.373,MBA,2.6856678551752204,0.15455010851597664,12.129063782607522,16.583794454541277,192.17186229808158,114.02384278713039,59000
2005697,5697Arrhenius6766PL,16.500999999999998,MBA,2.915746636547709,0.29708555117548235,8.501997657070666,88.5663064344867,340.30640095502815,188.0873301214575,59000
2005698,5698Nolde4121T1,16.69,MBA,2.7733555305117275,0.18340249687431784,3.5529106416053846,150.83256804344558,149.18185765152805,181.48548369998588,59000
2005706,5706Finkelstein1971SS1,14.446,MBA,2.5665351339849938,0.1112921137776507,0.2155530889012347,133.05830048071948,185.53991539878632,252.3815368701962,59000
2005709,5709Tamyeunleung1977TS3,18.36,MBA,2.332958135931069,0.23164560828475142,0.3129220895611351,98.28717171703929,162.46418827710866,186.46521996001294,59000
2005714,5714Krasinsky1982PR,19.916,MBA,2.498644921069872,0.051138753474492614,9.1797129529534,14.667781622111358,164.67652854353952,120.33130702997886,59000
2005715,5715Kramer1982SE1,16.105999999999998,MBA,2.65839016961311,0.11535474411187996,0.3274781452863468,108.20929449803127,77.16790736904947,87.80666502684338,59000
2005729,57291988TA1,13.077,MBA,2.797786642974072,0.10408768511327575,14.90445212888059,280.1991377747232,152.0936534924069,91.69414159444436,59000
2005742,57421990TN4,12.773,MBA,2.8758460321136563,0.12954212853233318,2.7507575024060715,157.96522271140964,178.8843493331348,353.1183938365789,59000
2005749,57491991FV,12.751,MBA,2.774865221780128,0.23453394777861789,10.66061042803916,104.67912513553689,268.149049917087,128.69153523746374,59000
2005750,5750Kandatai1991GG1,13.04,MBA,2.828032427888312,0.14525190964902224,2.3258958211862013,109.72516829326482,50.33945952118691,290.3774749249674,59000
2005755,57551992OP7,15.247,MBA,2.683859756217764,0.2382043350797888,8.101401316465719,199.5975275378043,205.78101042958951,25.691904743133254,59000
2005760,5760Mittlefehldt1981EX13,10.550999999999998,MBA,2.695584772278715,0.17294667094195976,1.2091693269932635,108.82536398606692,238.3895245060992,32.27516247599662,59000
2005769,5769Michard1987PL,12.061,MBA,2.7216334595952483,0.1026208303972666,11.501676367998648,227.08703515183004,137.80535628722177,247.0144148855891,59000
2005770,57701987RY,14.302,OMB,2.623880929381873,0.24299362310504172,8.773816420872445,356.2036249410414,197.69917420744167,164.59528251690318,59000
2005778,5778Jurafrance1989YF5,10.206,MBA,2.251707373136966,0.07148690116592747,1.2925004010212255,14.823503191370037,255.86713857082708,316.9775877450522,59000
2005779,5779Schupmann1990BC1,11.435,MBA,2.766608527199256,0.06731489393993864,12.728792838000082,60.745232051052724,167.43643601810484,310.3992987416401,59000
2005788,57881992NJ,17.748,MBA,3.0026395508064185,0.1513508772164507,8.20527922165053,64.47871630404866,120.00633144896292,272.0366066690667,59000
2005792,5792Unstrut1964BF,13.2,MBA,1.9233579780646408,0.07825477378862668,13.82388465019977,160.94531445552542,296.8931600911646,293.51383966267247,59000
2005794,5794Irmina1976SW3,11.769,MBA,2.646835345606958,0.0027261104853648966,13.74935060517169,14.910736339214798,355.9740772347237,313.3814684854226,59000
2005800,5800Pollock1982UV1,10.779000000000002,MBA,2.589376322732183,0.19448925818964044,13.807616842298737,171.90776798730602,77.98879900606535,282.0871978017499,59000
2005801,5801Vasarely1984BK,12.51,MBA,2.129964538466232,0.1533281464417194,1.1667780030070196,334.41291290759636,320.18210905453265,189.68120997689647,59000
2005803,5803Otzi1984OA,15.614,MBA,2.07322809886709,0.13365534434794835,1.8143664263178516,4.1630719293727125,196.35439108204852,95.30875331902492,59000
2005807,5807Mshatka1986QA4,12.639,MBA,2.722558067347661,0.2900905543854946,14.815587145742969,131.37799218666515,161.2523744846632,283.45764281857294,59000
2005808,5808Babel'1987QV10,13.37,MBA,2.6848290291860533,0.1713597551888741,7.31401232098059,273.9217579599473,321.53873080064506,114.37497756409915,59000
2005814,58141988XW1,15.914,MBA,2.7164491739914705,0.25902947333681536,3.573210792437215,55.618020120173426,327.7219917347299,88.13447803730547,59000
2005815,5815Shinsengumi1989AH,18.081,MBA,3.0603224315123283,0.04183507086154805,11.54496732747987,27.921240909555166,98.15643268167429,61.80034262970727,59000
2005820,5820Babelsberg1989UF7,11.238,MBA,2.183267381443394,0.1707619389388283,3.9642783181872296,227.08027341454988,129.01401775860776,225.78786981255428,59000
2005825,5825Rakuyou1990BR1,11.708,MBA,2.210786303824386,0.2603938880192709,10.908235320279635,3.582327257822766,306.6927269965776,87.2924314693098,59000
2005826,5826Bradstreet1990DB,18.818,MBA,2.641165915790437,0.1749317271839694,12.559286667746417,288.6373768210977,176.69683088520495,134.93794930056967,59000
2005831,5831Dizzy1991JG,15.677,MBA,2.29957406428479,0.21540425343810046,11.76395065942921,24.066991283795556,103.69032995204176,255.2626797560559,59000
2005834,58341992SZ14,12.191,MBA,2.6095766832690868,0.1116130703436622,4.110717122969031,188.7675333913299,346.3833326729773,285.7785330036183,59000
2005837,5837Hedin2548PL,11.524,MBA,2.675815086570616,0.02773485511111998,6.0242786111885565,266.4459756819818,78.13370990865886,113.31527916760285,59000
2005845,5845Davidbrewster1988QP,17.337,MBA,3.032858631303728,0.1373700885381214,6.198765048499145,87.12395594873188,219.72139595538792,303.4080325617755,59000
2005854,58541992UP,17.727,MBA,2.707176972116823,0.11834381725165725,7.369093771567077,37.27445829218551,154.04991127348225,20.86442508690255,59000
2005855,5855Yukitsuna1992UO2,11.1,MBA,2.156233497730665,0.2601180547136842,2.5105927731020405,63.2241959106802,162.46855794655676,354.91420653868,59000
2005866,5866Sachsen1988PM2,13.498,MBA,2.562970170635408,0.07319859070574167,6.787050756215136,307.68608589660306,38.15574182607521,150.0755273885776,59000
2005880,58801992MA,13.553,MBA,2.583119413234843,0.2900202682605324,7.661744857732195,254.08090499472863,92.56978993704594,116.95867795653501,59000
2005884,5884Dolezal6045PL,12.261,MBA,2.224052726103935,0.28744143594134886,7.975634948715786,71.3152977174352,60.11895344113868,332.5232686043567,59000
2005885,5885Apeldoorn3137T2,17.292,MBA,2.964522465163007,0.07428949292143161,12.298506449766874,257.80348696715805,269.8649531932424,47.66004919713273,59000
2005886,5886Rutger1975LR,17.27,MBA,2.704207961696822,0.10441558664319614,7.760017477192428,255.10254127512724,251.18798364312326,128.8075364636832,59000
2005898,58981985KE,14.234000000000002,MBA,2.525758034503287,0.2686667222621655,3.461758837705128,359.18103531814575,285.877420572672,129.20440247950808,59000
2005900,5900Jensen1986TL,19.934,MBA,2.4901859511088733,0.28998666626883224,9.946931073662807,140.9601684693285,251.7346367268252,152.77021144802148,59000
2005902,5902Talima1987QY10,13.302,MBA,2.638325340757884,0.1330317308508132,11.959712161299377,311.34725789139753,46.33574679312717,305.40206776828364,59000
2005913,59131990BU,10.924,MBA,2.106395536105067,0.09629911369226934,4.790574996573927,160.7193669502134,352.2931128873201,305.77733426138025,59000
2005917,5917Chibasai1991NG,10.06,MBA,2.230929136269917,0.1578282039754626,9.679588935264078,323.19368050210807,67.86604961533108,212.98942682686098,59000
2005920,59201992SX17,16.514,MBA,2.7447753503404124,0.20633076190972044,2.2040699391901897,32.976179675621744,126.16188065830796,357.0331543458502,59000
2005924,5924Teruo1994CH1,13.58,MBA,2.0904632488254062,0.08204235461249394,5.128894568670961,63.112546845087884,254.47581443299418,303.8978802288944,59000
2005927,5927Krogh1938HA,15.807,MBA,2.5135776209312417,0.22094195238572184,13.638358943244512,305.98357070400834,50.5616141595757,245.18493358808206,59000
2005936,5936Khadzhinov1979FQ2,13.074000000000002,MBA,2.864981064377023,0.015497207134392309,13.669622447438561,294.9481166779422,61.3822337991913,71.80503209987467,59000
2005940,5940Feliksobolev1981TJ4,12.32,MBA,2.717389072704079,0.014788347829324932,8.629868681145954,109.9561650685155,315.5670518764735,197.90306599323674,59000
2005942,5942Denzilrobert1983AN2,13.789,MBA,2.630909437547891,0.11588631154366356,10.5352719129766,214.8473945280436,119.52538201384166,77.00642639785204,59000
2005944,5944Utesov1984JA2,13.544,MBA,2.8644372015920987,0.10604195761821618,12.81023122808912,137.771899956733,239.61032837450514,108.59624387625684,59000
2005947,5947Bonnie1985FD,10.546,MBA,2.278116403875996,0.09468996461014569,14.378297779689401,3.714245749267686,309.1494570582423,246.91097075074867,59000
2005950,5950Leukippos1986PS4,10.045,MBA,2.669904751852409,0.147305928800673,7.348296604346542,9.397485564165727,350.35226243705654,66.39109696767326,59000
2005956,5956d'Alembert1988CF5,12.277,MBA,1.9184919348611769,0.09622007469347137,8.423636049390515,19.53229157336751,75.70284870629338,32.70275395071803,59000
2005957,5957Irina1988JN,15.271,OMB,2.8807060063420247,0.057677375540427574,6.234623499717454,213.86597555720834,44.25412052375804,191.35641329844282,59000
2005959,5959Shaklan1989NB1,19.94,MBA,2.885739224792152,0.09284086472658028,1.0797290558464312,100.52198470999005,266.66530049622656,0.34252528318870823,59000
2005963,59631990QP2,10.102,MBA,2.698773156578483,0.2924712818430705,6.342052086732276,51.821387393360595,67.75265716196621,219.20952536320473,59000
2005964,59641990QN4,13.186,MBA,2.113344935513274,0.12333402509845458,11.859410090746158,338.8071990397995,208.86847296858434,324.4829692326989,59000
2005974,59741991UZ2,15.552,MBA,2.648959089682231,0.13341383305750074,12.073282469872929,43.67472014923771,191.75226022608314,68.48736799079914,59000
2005975,5975Otakemayumi1992SG,10.432,MBA,2.311994647149446,0.172963496985342,13.385656718899495,242.63341791295596,201.57238808595372,137.79688613694444,59000
2005976,5976Kalatajean1992SR2,11.137,MBA,2.3071060734901985,0.29500223052426794,0.7720005776395361,321.8976658161571,233.92542252192226,329.8919382378597,59000
2005977,59771992TH1,11.435,MBA,2.15583607458202,0.0724803829307289,7.9073188437095085,58.9786802058419,306.32114736747064,253.39362487868647,59000
2005979,59791992XF,11.838,MBA,2.7312993671324803,0.20438463315973013,1.611367319056144,77.30268560233745,97.85450966975729,48.712938359283015,59000
2005994,5994Yakubovich1981SZ7,11.575,MBA,2.206234252444995,0.21479540806251723,3.01113274748615,206.57287208734456,199.88760170293176,137.5180280879212,59000
2006000,6000UnitedNations1987UN,11.0,MBA,2.1164803593647,0.18219732503791977,13.503247535709097,183.04152709636716,121.2066093366575,272.15826527000553,59000
